#,station,moment,variable
569,03006,2016-01-05 00:17:00.000000,PM25
570,03006,2016-01-05 00:17:00.000000,SO2
571,03006,2016-01-05 00:18:00.000000,CO
572,03006,2016-01-05 00:18:00.000000,NO2
573,03006,2016-01-05 00:18:00.000000,O3
574,03006,2016-01-05 00:18:00.000000,PM25
575,03006,2016-01-05 00:18:00.000000,SO2
576,03006,2016-01-05 00:19:00.000000,CO
577,03006,2016-01-05 00:19:00.000000,NO2
578,03006,2016-01-05 00:19:00.000000,O3
579,03006,2016-01-05 00:19:00.000000,PM25
580,03006,2016-01-05 00:19:00.000000,SO2
581,03006,2016-01-05 00:20:00.000000,CO
582,03006,2016-01-05 00:20:00.000000,NO2
583,03006,2016-01-05 00:20:00.000000,O3
584,03006,2016-01-05 00:20:00.000000,PM25
585,03006,2016-01-05 00:20:00.000000,SO2
586,03006,2016-01-05 00:21:00.000000,CO
587,03006,2016-01-05 00:21:00.000000,NO2
588,03006,2016-01-05 00:21:00.000000,O3
589,03006,2016-01-05 00:21:00.000000,PM25
590,03006,2016-01-05 00:21:00.000000,SO2
591,03006,2016-01-05 00:22:00.000000,CO
592,03006,2016-01-05 00:22:00.000000,NO2
593,03006,2016-01-05 00:22:00.000000,O3
594,03006,2016-01-05 00:22:00.000000,PM25
595,03006,2016-01-05 00:22:00.000000,SO2
596,03006,2016-01-05 00:23:00.000000,CO
597,03006,2016-01-05 00:23:00.000000,NO2
598,03006,2016-01-05 00:23:00.000000,O3
599,03006,2016-01-05 00:23:00.000000,PM25
600,03006,2016-01-05 00:23:00.000000,SO2
601,03006,2016-01-06 00:00:00.000000,CO
602,03006,2016-01-06 00:00:00.000000,NO2
603,03006,2016-01-06 00:00:00.000000,O3
604,03006,2016-01-06 00:00:00.000000,PM25
605,03006,2016-01-06 00:00:00.000000,SO2
606,03006,2016-01-06 00:01:00.000000,CO
607,03006,2016-01-06 00:01:00.000000,NO2
608,03006,2016-01-06 00:01:00.000000,O3
609,03006,2016-01-06 00:01:00.000000,PM25
610,03006,2016-01-06 00:01:00.000000,SO2
611,03006,2016-01-06 00:02:00.000000,CO
612,03006,2016-01-06 00:02:00.000000,NO2
613,03006,2016-01-06 00:02:00.000000,O3
614,03006,2016-01-06 00:02:00.000000,PM25
615,03006,2016-01-06 00:02:00.000000,SO2
616,03006,2016-01-06 00:03:00.000000,CO
617,03006,2016-01-06 00:03:00.000000,NO2
618,03006,2016-01-06 00:03:00.000000,O3
619,03006,2016-01-06 00:03:00.000000,PM25
620,03006,2016-01-06 00:03:00.000000,SO2
621,03006,2016-01-06 00:04:00.000000,CO
622,03006,2016-01-06 00:04:00.000000,NO2
623,03006,2016-01-06 00:04:00.000000,O3
624,03006,2016-01-06 00:04:00.000000,PM25
625,03006,2016-01-06 00:04:00.000000,SO2
626,03006,2016-01-06 00:05:00.000000,CO
627,03006,2016-01-06 00:05:00.000000,NO2
628,03006,2016-01-06 00:05:00.000000,O3
629,03006,2016-01-06 00:05:00.000000,PM25
630,03006,2016-01-06 00:05:00.000000,SO2
631,03006,2016-01-06 00:06:00.000000,CO
632,03006,2016-01-06 00:06:00.000000,NO2
633,03006,2016-01-06 00:06:00.000000,O3
634,03006,2016-01-06 00:06:00.000000,PM25
635,03006,2016-01-06 00:06:00.000000,SO2
636,03006,2016-01-06 00:07:00.000000,CO
637,03006,2016-01-06 00:07:00.000000,NO2
638,03006,2016-01-06 00:07:00.000000,O3
639,03006,2016-01-06 00:07:00.000000,PM25
640,03006,2016-01-06 00:07:00.000000,SO2
641,03006,2016-01-06 00:08:00.000000,CO
642,03006,2016-01-06 00:08:00.000000,NO2
643,03006,2016-01-06 00:08:00.000000,O3
644,03006,2016-01-06 00:08:00.000000,PM25
645,03006,2016-01-06 00:08:00.000000,SO2
646,03006,2016-01-06 00:09:00.000000,CO
647,03006,2016-01-06 00:09:00.000000,NO2
648,03006,2016-01-06 00:09:00.000000,O3
649,03006,2016-01-06 00:09:00.000000,PM25
650,03006,2016-01-06 00:09:00.000000,SO2
651,03006,2016-01-06 00:10:00.000000,CO
652,03006,2016-01-06 00:10:00.000000,NO2
653,03006,2016-01-06 00:10:00.000000,O3
654,03006,2016-01-06 00:10:00.000000,PM25
655,03006,2016-01-06 00:10:00.000000,SO2
656,03006,2016-01-06 00:11:00.000000,CO
657,03006,2016-01-06 00:11:00.000000,NO2
658,03006,2016-01-06 00:11:00.000000,O3
659,03006,2016-01-06 00:11:00.000000,PM25
660,03006,2016-01-06 00:11:00.000000,SO2
661,03006,2016-01-06 00:12:00.000000,CO
662,03006,2016-01-06 00:12:00.000000,NO2
663,03006,2016-01-06 00:12:00.000000,O3
664,03006,2016-01-06 00:12:00.000000,PM25
665,03006,2016-01-06 00:12:00.000000,SO2
666,03006,2016-01-06 00:13:00.000000,CO
667,03006,2016-01-06 00:13:00.000000,NO2
668,03006,2016-01-06 00:13:00.000000,O3
669,03006,2016-01-06 00:13:00.000000,PM25
670,03006,2016-01-06 00:13:00.000000,SO2
671,03006,2016-01-06 00:14:00.000000,CO
672,03006,2016-01-06 00:14:00.000000,NO2
673,03006,2016-01-06 00:14:00.000000,O3
674,03006,2016-01-06 00:14:00.000000,PM25
675,03006,2016-01-06 00:14:00.000000,SO2
676,03006,2016-01-06 00:15:00.000000,CO
677,03006,2016-01-06 00:15:00.000000,NO2
678,03006,2016-01-06 00:15:00.000000,O3
679,03006,2016-01-06 00:15:00.000000,PM25
680,03006,2016-01-06 00:15:00.000000,SO2
681,03006,2016-01-06 00:16:00.000000,CO
682,03006,2016-01-06 00:16:00.000000,NO2
683,03006,2016-01-06 00:16:00.000000,O3
684,03006,2016-01-06 00:16:00.000000,PM25
685,03006,2016-01-06 00:16:00.000000,SO2
686,03006,2016-01-06 00:17:00.000000,CO
687,03006,2016-01-06 00:17:00.000000,NO2
688,03006,2016-01-06 00:17:00.000000,O3
689,03006,2016-01-06 00:17:00.000000,PM25
690,03006,2016-01-06 00:17:00.000000,SO2
691,03006,2016-01-06 00:18:00.000000,CO
692,03006,2016-01-06 00:18:00.000000,NO2
693,03006,2016-01-06 00:18:00.000000,O3
694,03006,2016-01-06 00:18:00.000000,PM25
695,03006,2016-01-06 00:18:00.000000,SO2
696,03006,2016-01-06 00:19:00.000000,CO
697,03006,2016-01-06 00:19:00.000000,NO2
698,03006,2016-01-06 00:19:00.000000,O3
699,03006,2016-01-06 00:19:00.000000,PM25
700,03006,2016-01-06 00:19:00.000000,SO2
701,03006,2016-01-06 00:20:00.000000,CO
702,03006,2016-01-06 00:20:00.000000,NO2
703,03006,2016-01-06 00:20:00.000000,O3
704,03006,2016-01-06 00:20:00.000000,PM25
705,03006,2016-01-06 00:20:00.000000,SO2
706,03006,2016-01-06 00:21:00.000000,CO
707,03006,2016-01-06 00:21:00.000000,NO2
708,03006,2016-01-06 00:21:00.000000,O3
709,03006,2016-01-06 00:21:00.000000,PM25
710,03006,2016-01-06 00:21:00.000000,SO2
711,03006,2016-01-06 00:22:00.000000,CO
712,03006,2016-01-06 00:22:00.000000,NO2
713,03006,2016-01-06 00:22:00.000000,O3
714,03006,2016-01-06 00:22:00.000000,PM25
715,03006,2016-01-06 00:22:00.000000,SO2
716,03006,2016-01-06 00:23:00.000000,CO
717,03006,2016-01-06 00:23:00.000000,NO2
718,03006,2016-01-06 00:23:00.000000,O3
719,03006,2016-01-06 00:23:00.000000,PM25
720,03006,2016-01-06 00:23:00.000000,SO2
721,03006,2016-01-07 00:00:00.000000,CO
722,03006,2016-01-07 00:00:00.000000,NO2
723,03006,2016-01-07 00:00:00.000000,O3
724,03006,2016-01-07 00:00:00.000000,PM25
725,03006,2016-01-07 00:00:00.000000,SO2
726,03006,2016-01-07 00:01:00.000000,CO
727,03006,2016-01-07 00:01:00.000000,NO2
728,03006,2016-01-07 00:01:00.000000,O3
729,03006,2016-01-07 00:01:00.000000,PM25
730,03006,2016-01-07 00:01:00.000000,SO2
731,03006,2016-01-07 00:02:00.000000,CO
732,03006,2016-01-07 00:02:00.000000,NO2
733,03006,2016-01-07 00:02:00.000000,O3
734,03006,2016-01-07 00:02:00.000000,PM25
735,03006,2016-01-07 00:02:00.000000,SO2
736,03006,2016-01-07 00:03:00.000000,CO
737,03006,2016-01-07 00:03:00.000000,NO2
738,03006,2016-01-07 00:03:00.000000,O3
739,03006,2016-01-07 00:03:00.000000,PM25
740,03006,2016-01-07 00:03:00.000000,SO2
741,03006,2016-01-07 00:04:00.000000,CO
742,03006,2016-01-07 00:04:00.000000,NO2
743,03006,2016-01-07 00:04:00.000000,O3
744,03006,2016-01-07 00:04:00.000000,PM25
745,03006,2016-01-07 00:04:00.000000,SO2
746,03006,2016-01-07 00:05:00.000000,CO
747,03006,2016-01-07 00:05:00.000000,NO2
748,03006,2016-01-07 00:05:00.000000,O3
749,03006,2016-01-07 00:05:00.000000,PM25
750,03006,2016-01-07 00:05:00.000000,SO2
751,03006,2016-01-07 00:06:00.000000,CO
752,03006,2016-01-07 00:06:00.000000,NO2
753,03006,2016-01-07 00:06:00.000000,O3
754,03006,2016-01-07 00:06:00.000000,PM25
755,03006,2016-01-07 00:06:00.000000,SO2
756,03006,2016-01-07 00:07:00.000000,CO
757,03006,2016-01-07 00:07:00.000000,NO2
758,03006,2016-01-07 00:07:00.000000,O3
759,03006,2016-01-07 00:07:00.000000,PM25
760,03006,2016-01-07 00:07:00.000000,SO2
761,03006,2016-01-07 00:08:00.000000,CO
762,03006,2016-01-07 00:08:00.000000,NO2
763,03006,2016-01-07 00:08:00.000000,O3
764,03006,2016-01-07 00:08:00.000000,PM25
765,03006,2016-01-07 00:08:00.000000,SO2
766,03006,2016-01-07 00:09:00.000000,CO
767,03006,2016-01-07 00:09:00.000000,NO2
768,03006,2016-01-07 00:09:00.000000,O3
769,03006,2016-01-07 00:09:00.000000,PM25
770,03006,2016-01-07 00:09:00.000000,SO2
771,03006,2016-01-07 00:10:00.000000,CO
772,03006,2016-01-07 00:10:00.000000,NO2
773,03006,2016-01-07 00:10:00.000000,O3
774,03006,2016-01-07 00:10:00.000000,PM25
775,03006,2016-01-07 00:10:00.000000,SO2
776,03006,2016-01-07 00:11:00.000000,CO
777,03006,2016-01-07 00:11:00.000000,NO2
778,03006,2016-01-07 00:11:00.000000,O3
779,03006,2016-01-07 00:11:00.000000,PM25
780,03006,2016-01-07 00:11:00.000000,SO2
781,03006,2016-01-07 00:12:00.000000,CO
782,03006,2016-01-07 00:12:00.000000,NO2
783,03006,2016-01-07 00:12:00.000000,O3
784,03006,2016-01-07 00:12:00.000000,PM25
785,03006,2016-01-07 00:12:00.000000,SO2
786,03006,2016-01-07 00:13:00.000000,CO
787,03006,2016-01-07 00:13:00.000000,NO2
788,03006,2016-01-07 00:13:00.000000,O3
789,03006,2016-01-07 00:13:00.000000,PM25
790,03006,2016-01-07 00:13:00.000000,SO2
791,03006,2016-01-07 00:14:00.000000,CO
792,03006,2016-01-07 00:14:00.000000,NO2
793,03006,2016-01-07 00:14:00.000000,O3
794,03006,2016-01-07 00:14:00.000000,PM25
795,03006,2016-01-07 00:14:00.000000,SO2
796,03006,2016-01-07 00:15:00.000000,CO
797,03006,2016-01-07 00:15:00.000000,NO2
798,03006,2016-01-07 00:15:00.000000,O3
799,03006,2016-01-07 00:15:00.000000,PM25
800,03006,2016-01-07 00:15:00.000000,SO2
801,03006,2016-01-07 00:16:00.000000,CO
802,03006,2016-01-07 00:16:00.000000,NO2
803,03006,2016-01-07 00:16:00.000000,O3
804,03006,2016-01-07 00:16:00.000000,PM25
805,03006,2016-01-07 00:16:00.000000,SO2
806,03006,2016-01-07 00:17:00.000000,CO
807,03006,2016-01-07 00:17:00.000000,NO2
808,03006,2016-01-07 00:17:00.000000,O3
809,03006,2016-01-07 00:17:00.000000,PM25
810,03006,2016-01-07 00:17:00.000000,SO2
811,03006,2016-01-07 00:18:00.000000,CO
812,03006,2016-01-07 00:18:00.000000,NO2
813,03006,2016-01-07 00:18:00.000000,O3
814,03006,2016-01-07 00:18:00.000000,PM25
815,03006,2016-01-07 00:18:00.000000,SO2
816,03006,2016-01-07 00:19:00.000000,CO
817,03006,2016-01-07 00:19:00.000000,NO2
818,03006,2016-01-07 00:19:00.000000,O3
819,03006,2016-01-07 00:19:00.000000,PM25
820,03006,2016-01-07 00:19:00.000000,SO2
821,03006,2016-01-07 00:20:00.000000,CO
822,03006,2016-01-07 00:20:00.000000,NO2
823,03006,2016-01-07 00:20:00.000000,O3
824,03006,2016-01-07 00:20:00.000000,PM25
825,03006,2016-01-07 00:20:00.000000,SO2
826,03006,2016-01-07 00:21:00.000000,CO
827,03006,2016-01-07 00:21:00.000000,NO2
828,03006,2016-01-07 00:21:00.000000,O3
829,03006,2016-01-07 00:21:00.000000,PM25
830,03006,2016-01-07 00:21:00.000000,SO2
831,03006,2016-01-07 00:22:00.000000,CO
832,03006,2016-01-07 00:22:00.000000,NO2
833,03006,2016-01-07 00:22:00.000000,O3
834,03006,2016-01-07 00:22:00.000000,PM25
835,03006,2016-01-07 00:22:00.000000,SO2
836,03006,2016-01-07 00:23:00.000000,CO
837,03006,2016-01-07 00:23:00.000000,NO2
838,03006,2016-01-07 00:23:00.000000,O3
839,03006,2016-01-07 00:23:00.000000,PM25
840,03006,2016-01-07 00:23:00.000000,SO2
841,03006,2016-01-08 00:00:00.000000,CO
842,03006,2016-01-08 00:00:00.000000,NO2
843,03006,2016-01-08 00:00:00.000000,O3
844,03006,2016-01-08 00:00:00.000000,PM25
845,03006,2016-01-08 00:00:00.000000,SO2
846,03006,2016-01-08 00:01:00.000000,CO
847,03006,2016-01-08 00:01:00.000000,NO2
848,03006,2016-01-08 00:01:00.000000,O3
849,03006,2016-01-08 00:01:00.000000,PM25
850,03006,2016-01-08 00:01:00.000000,SO2
851,03006,2016-01-08 00:02:00.000000,CO
852,03006,2016-01-08 00:02:00.000000,NO2
853,03006,2016-01-08 00:02:00.000000,O3
854,03006,2016-01-08 00:02:00.000000,PM25
855,03006,2016-01-08 00:02:00.000000,SO2
856,03006,2016-01-08 00:03:00.000000,CO
857,03006,2016-01-08 00:03:00.000000,NO2
858,03006,2016-01-08 00:03:00.000000,O3
859,03006,2016-01-08 00:03:00.000000,PM25
860,03006,2016-01-08 00:03:00.000000,SO2
861,03006,2016-01-08 00:04:00.000000,CO
862,03006,2016-01-08 00:04:00.000000,NO2
863,03006,2016-01-08 00:04:00.000000,O3
864,03006,2016-01-08 00:04:00.000000,PM25
865,03006,2016-01-08 00:04:00.000000,SO2
866,03006,2016-01-08 00:05:00.000000,CO
867,03006,2016-01-08 00:05:00.000000,NO2
868,03006,2016-01-08 00:05:00.000000,O3
869,03006,2016-01-08 00:05:00.000000,PM25
870,03006,2016-01-08 00:05:00.000000,SO2
871,03006,2016-01-08 00:06:00.000000,CO
872,03006,2016-01-08 00:06:00.000000,NO2
873,03006,2016-01-08 00:06:00.000000,O3
874,03006,2016-01-08 00:06:00.000000,PM25
875,03006,2016-01-08 00:06:00.000000,SO2
876,03006,2016-01-08 00:07:00.000000,CO
877,03006,2016-01-08 00:07:00.000000,NO2
878,03006,2016-01-08 00:07:00.000000,O3
879,03006,2016-01-08 00:07:00.000000,PM25
880,03006,2016-01-08 00:07:00.000000,SO2
881,03006,2016-01-08 00:08:00.000000,CO
882,03006,2016-01-08 00:08:00.000000,NO2
883,03006,2016-01-08 00:08:00.000000,O3
884,03006,2016-01-08 00:08:00.000000,PM25
885,03006,2016-01-08 00:08:00.000000,SO2
886,03006,2016-01-08 00:09:00.000000,CO
887,03006,2016-01-08 00:09:00.000000,NO2
888,03006,2016-01-08 00:09:00.000000,O3
889,03006,2016-01-08 00:09:00.000000,PM25
890,03006,2016-01-08 00:09:00.000000,SO2
891,03006,2016-01-08 00:10:00.000000,CO
892,03006,2016-01-08 00:10:00.000000,NO2
893,03006,2016-01-08 00:10:00.000000,O3
894,03006,2016-01-08 00:10:00.000000,PM25
895,03006,2016-01-08 00:10:00.000000,SO2
896,03006,2016-01-08 00:11:00.000000,CO
897,03006,2016-01-08 00:11:00.000000,NO2
898,03006,2016-01-08 00:11:00.000000,O3
899,03006,2016-01-08 00:11:00.000000,PM25
900,03006,2016-01-08 00:11:00.000000,SO2
901,03006,2016-01-08 00:12:00.000000,CO
902,03006,2016-01-08 00:12:00.000000,NO2
903,03006,2016-01-08 00:12:00.000000,O3
904,03006,2016-01-08 00:12:00.000000,PM25
905,03006,2016-01-08 00:12:00.000000,SO2
906,03006,2016-01-08 00:13:00.000000,CO
907,03006,2016-01-08 00:13:00.000000,NO2
908,03006,2016-01-08 00:13:00.000000,O3
909,03006,2016-01-08 00:13:00.000000,PM25
910,03006,2016-01-08 00:13:00.000000,SO2
911,03006,2016-01-08 00:14:00.000000,CO
912,03006,2016-01-08 00:14:00.000000,NO2
913,03006,2016-01-08 00:14:00.000000,O3
914,03006,2016-01-08 00:14:00.000000,PM25
915,03006,2016-01-08 00:14:00.000000,SO2
916,03006,2016-01-08 00:15:00.000000,CO
917,03006,2016-01-08 00:15:00.000000,NO2
918,03006,2016-01-08 00:15:00.000000,O3
919,03006,2016-01-08 00:15:00.000000,PM25
920,03006,2016-01-08 00:15:00.000000,SO2
921,03006,2016-01-08 00:16:00.000000,CO
922,03006,2016-01-08 00:16:00.000000,NO2
923,03006,2016-01-08 00:16:00.000000,O3
924,03006,2016-01-08 00:16:00.000000,PM25
925,03006,2016-01-08 00:16:00.000000,SO2
926,03006,2016-01-08 00:17:00.000000,CO
927,03006,2016-01-08 00:17:00.000000,NO2
928,03006,2016-01-08 00:17:00.000000,O3
929,03006,2016-01-08 00:17:00.000000,PM25
930,03006,2016-01-08 00:17:00.000000,SO2
931,03006,2016-01-08 00:18:00.000000,CO
932,03006,2016-01-08 00:18:00.000000,NO2
933,03006,2016-01-08 00:18:00.000000,O3
934,03006,2016-01-08 00:18:00.000000,PM25
935,03006,2016-01-08 00:18:00.000000,SO2
936,03006,2016-01-08 00:19:00.000000,CO
937,03006,2016-01-08 00:19:00.000000,NO2
938,03006,2016-01-08 00:19:00.000000,O3
939,03006,2016-01-08 00:19:00.000000,PM25
940,03006,2016-01-08 00:19:00.000000,SO2
941,03006,2016-01-08 00:20:00.000000,CO
942,03006,2016-01-08 00:20:00.000000,NO2
943,03006,2016-01-08 00:20:00.000000,O3
944,03006,2016-01-08 00:20:00.000000,PM25
945,03006,2016-01-08 00:20:00.000000,SO2
946,03006,2016-01-08 00:21:00.000000,CO
947,03006,2016-01-08 00:21:00.000000,NO2
948,03006,2016-01-08 00:21:00.000000,O3
949,03006,2016-01-08 00:21:00.000000,PM25
950,03006,2016-01-08 00:21:00.000000,SO2
951,03006,2016-01-08 00:22:00.000000,CO
952,03006,2016-01-08 00:22:00.000000,NO2
953,03006,2016-01-08 00:22:00.000000,O3
954,03006,2016-01-08 00:22:00.000000,PM25
955,03006,2016-01-08 00:22:00.000000,SO2
956,03006,2016-01-08 00:23:00.000000,CO
957,03006,2016-01-08 00:23:00.000000,NO2
958,03006,2016-01-08 00:23:00.000000,O3
959,03006,2016-01-08 00:23:00.000000,PM25
960,03006,2016-01-08 00:23:00.000000,SO2
961,03006,2016-01-09 00:00:00.000000,CO
962,03006,2016-01-09 00:00:00.000000,NO2
963,03006,2016-01-09 00:00:00.000000,O3
964,03006,2016-01-09 00:00:00.000000,PM25
965,03006,2016-01-09 00:00:00.000000,SO2
966,03006,2016-01-09 00:01:00.000000,CO
967,03006,2016-01-09 00:01:00.000000,NO2
968,03006,2016-01-09 00:01:00.000000,O3
969,03006,2016-01-09 00:01:00.000000,PM25
970,03006,2016-01-09 00:01:00.000000,SO2
971,03006,2016-01-09 00:02:00.000000,CO
972,03006,2016-01-09 00:02:00.000000,NO2
973,03006,2016-01-09 00:02:00.000000,O3
974,03006,2016-01-09 00:02:00.000000,PM25
975,03006,2016-01-09 00:02:00.000000,SO2
976,03006,2016-01-09 00:03:00.000000,CO
977,03006,2016-01-09 00:03:00.000000,NO2
978,03006,2016-01-09 00:03:00.000000,O3
979,03006,2016-01-09 00:03:00.000000,PM25
980,03006,2016-01-09 00:03:00.000000,SO2
981,03006,2016-01-09 00:04:00.000000,CO
982,03006,2016-01-09 00:04:00.000000,NO2
983,03006,2016-01-09 00:04:00.000000,O3
984,03006,2016-01-09 00:04:00.000000,PM25
985,03006,2016-01-09 00:04:00.000000,SO2
986,03006,2016-01-09 00:05:00.000000,CO
987,03006,2016-01-09 00:05:00.000000,NO2
988,03006,2016-01-09 00:05:00.000000,O3
989,03006,2016-01-09 00:05:00.000000,PM25
990,03006,2016-01-09 00:05:00.000000,SO2
991,03006,2016-01-09 00:06:00.000000,CO
992,03006,2016-01-09 00:06:00.000000,NO2
993,03006,2016-01-09 00:06:00.000000,O3
994,03006,2016-01-09 00:06:00.000000,PM25
995,03006,2016-01-09 00:06:00.000000,SO2
996,03006,2016-01-09 00:07:00.000000,CO
997,03006,2016-01-09 00:07:00.000000,NO2
998,03006,2016-01-09 00:07:00.000000,O3
999,03006,2016-01-09 00:07:00.000000,PM25
1000,03006,2016-01-09 00:07:00.000000,SO2
1001,03006,2016-01-09 00:08:00.000000,CO
1002,03006,2016-01-09 00:08:00.000000,NO2
1003,03006,2016-01-09 00:08:00.000000,O3
1004,03006,2016-01-09 00:08:00.000000,PM25
1005,03006,2016-01-09 00:08:00.000000,SO2
1006,03006,2016-01-09 00:09:00.000000,CO
1007,03006,2016-01-09 00:09:00.000000,NO2
1008,03006,2016-01-09 00:09:00.000000,O3
1009,03006,2016-01-09 00:09:00.000000,PM25
1010,03006,2016-01-09 00:09:00.000000,SO2
1011,03006,2016-01-09 00:10:00.000000,CO
1012,03006,2016-01-09 00:10:00.000000,NO2
1013,03006,2016-01-09 00:10:00.000000,O3
1014,03006,2016-01-09 00:10:00.000000,PM25
1015,03006,2016-01-09 00:10:00.000000,SO2
1016,03006,2016-01-09 00:11:00.000000,CO
1017,03006,2016-01-09 00:11:00.000000,NO2
1018,03006,2016-01-09 00:11:00.000000,O3
1019,03006,2016-01-09 00:11:00.000000,PM25
1020,03006,2016-01-09 00:11:00.000000,SO2
1021,03006,2016-01-09 00:12:00.000000,CO
1022,03006,2016-01-09 00:12:00.000000,NO2
1023,03006,2016-01-09 00:12:00.000000,O3
1024,03006,2016-01-09 00:12:00.000000,PM25
1025,03006,2016-01-09 00:12:00.000000,SO2
1026,03006,2016-01-09 00:13:00.000000,CO
1027,03006,2016-01-09 00:13:00.000000,NO2
1028,03006,2016-01-09 00:13:00.000000,O3
1029,03006,2016-01-09 00:13:00.000000,PM25
1030,03006,2016-01-09 00:13:00.000000,SO2
1031,03006,2016-01-09 00:14:00.000000,CO
1032,03006,2016-01-09 00:14:00.000000,NO2
1033,03006,2016-01-09 00:14:00.000000,O3
1034,03006,2016-01-09 00:14:00.000000,PM25
1035,03006,2016-01-09 00:14:00.000000,SO2
1036,03006,2016-01-09 00:15:00.000000,CO
1037,03006,2016-01-09 00:15:00.000000,NO2
1038,03006,2016-01-09 00:15:00.000000,O3
1039,03006,2016-01-09 00:15:00.000000,PM25
1040,03006,2016-01-09 00:15:00.000000,SO2
1041,03006,2016-01-09 00:16:00.000000,CO
1042,03006,2016-01-09 00:16:00.000000,NO2
1043,03006,2016-01-09 00:16:00.000000,O3
1044,03006,2016-01-09 00:16:00.000000,PM25
1045,03006,2016-01-09 00:16:00.000000,SO2
1046,03006,2016-01-09 00:17:00.000000,CO
1047,03006,2016-01-09 00:17:00.000000,NO2
1048,03006,2016-01-09 00:17:00.000000,O3
1049,03006,2016-01-09 00:17:00.000000,PM25
1050,03006,2016-01-09 00:17:00.000000,SO2
1051,03006,2016-01-09 00:18:00.000000,CO
1052,03006,2016-01-09 00:18:00.000000,NO2
1053,03006,2016-01-09 00:18:00.000000,O3
1054,03006,2016-01-09 00:18:00.000000,PM25
1055,03006,2016-01-09 00:18:00.000000,SO2
1056,03006,2016-01-09 00:19:00.000000,CO
1057,03006,2016-01-09 00:19:00.000000,NO2
1058,03006,2016-01-09 00:19:00.000000,O3
1059,03006,2016-01-09 00:19:00.000000,PM25
1060,03006,2016-01-09 00:19:00.000000,SO2
1061,03006,2016-01-09 00:20:00.000000,CO
1062,03006,2016-01-09 00:20:00.000000,NO2
1063,03006,2016-01-09 00:20:00.000000,O3
1064,03006,2016-01-09 00:20:00.000000,PM25
1065,03006,2016-01-09 00:20:00.000000,SO2
1066,03006,2016-01-09 00:21:00.000000,CO
1067,03006,2016-01-09 00:21:00.000000,NO2
1068,03006,2016-01-09 00:21:00.000000,O3
1069,03006,2016-01-09 00:21:00.000000,PM25
1070,03006,2016-01-09 00:21:00.000000,SO2
1071,03006,2016-01-09 00:22:00.000000,CO
1072,03006,2016-01-09 00:22:00.000000,NO2
1073,03006,2016-01-09 00:22:00.000000,O3
1074,03006,2016-01-09 00:22:00.000000,PM25
1075,03006,2016-01-09 00:22:00.000000,SO2
1076,03006,2016-01-09 00:23:00.000000,CO
1077,03006,2016-01-09 00:23:00.000000,NO2
1078,03006,2016-01-09 00:23:00.000000,O3
1079,03006,2016-01-09 00:23:00.000000,PM25
1080,03006,2016-01-09 00:23:00.000000,SO2
1081,03006,2016-01-10 00:00:00.000000,CO
1082,03006,2016-01-10 00:00:00.000000,NO2
1083,03006,2016-01-10 00:00:00.000000,O3
1084,03006,2016-01-10 00:00:00.000000,PM25
1085,03006,2016-01-10 00:00:00.000000,SO2
1086,03006,2016-01-10 00:01:00.000000,CO
1087,03006,2016-01-10 00:01:00.000000,NO2
1088,03006,2016-01-10 00:01:00.000000,O3
1089,03006,2016-01-10 00:01:00.000000,PM25
1090,03006,2016-01-10 00:01:00.000000,SO2
1091,03006,2016-01-10 00:02:00.000000,CO
1092,03006,2016-01-10 00:02:00.000000,NO2
1093,03006,2016-01-10 00:02:00.000000,O3
1094,03006,2016-01-10 00:02:00.000000,PM25
1095,03006,2016-01-10 00:02:00.000000,SO2
1096,03006,2016-01-10 00:03:00.000000,CO
1097,03006,2016-01-10 00:03:00.000000,NO2
1098,03006,2016-01-10 00:03:00.000000,O3
1099,03006,2016-01-10 00:03:00.000000,PM25
1100,03006,2016-01-10 00:03:00.000000,SO2
1101,03006,2016-01-10 00:04:00.000000,CO
1102,03006,2016-01-10 00:04:00.000000,NO2
1103,03006,2016-01-10 00:04:00.000000,O3
1104,03006,2016-01-10 00:04:00.000000,PM25
